country,league,home_team,home_buildUpPlaySpeed,home_buildUpPlayDribbling,home_buildUpPlayPassing,home_chanceCreationPassing,home_chanceCreationCrossing,home_chanceCreationShooting,home_defencePressure,home_defenceAggression,home_defenceTeamWidth,away_team,away_buildUpPlaySpeed,away_buildUpPlayDribbling,away_buildUpPlayPassing,away_chanceCreationPassing,away_chanceCreationCrossing,away_chanceCreationShooting,away_defencePressure,away_defenceAggression,away_defenceTeamWidth,result,reward
1,1,9994,,,,,,,,,,9993,,,,,,,,,,1,1.9
1,1,8571,,,,,,,,,,8342,,,,,,,,,,2,1
1,1,8203,,,,,,,,,,9986,,,,,,,,,,1,1.5
1,1,9999,,,,,,,,,,9991,,,,,,,,,,2,0.67
1,1,8342,,,,,,,,,,10001,,,,,,,,,,1,0.44
1,1,9985,,,,,,,,,,8635,,,,,,,,,,2,1.38
1,1,9997,,,,,,,,,,9994,,,,,,,,,,1,1.15
1,1,9986,,,,,,,,,,9987,,,,,,,,,,2,1.5
1,1,9991,,,,,,,,,,8571,,,,,,,,,,3,3
1,1,9999,,,,,,,,,,8203,,,,,,,,,,2,1.5
1,1,9993,,,,,,,,,,9984,,,,,,,,,,2,4
1,1,9987,,,,,,,,,,8342,,,,,,,,,,1,1.88
1,1,10000,,,,,,,,,,9997,,,,,,,,,,1,0.73
1,1,9984,45,,35,70,45,55,65,60,70,9986,40,,50,45,43,60,70,70,70,1,0.91
1,1,9994,,,,,,,,,,9999,,,,,,,,,,2,5
1,1,8571,,,,,,,,,,9993,,,,,,,,,,1,1.6
1,1,8203,,,,,,,,,,9985,,,,,,,,,,3,2.3
1,1,10001,,,,,,,,,,9991,,,,,,,,,,3,2.4
1,1,9985,,,,,,,,,,8571,,,,,,,,,,1,0.67
1,1,9997,,,,,,,,,,10001,,,,,,,,,,2,2.25
1,1,9986,40,,50,45,43,60,70,70,70,9994,60,,60,50,40,50,65,65,70,1,1.4
1,1,9991,,,,,,,,,,10000,,,,,,,,,,2,4
1,1,8203,,,,,,,,,,9984,,,,,,,,,,2,2.1
1,1,9999,65,,60,50,35,40,65,70,70,9987,45,,45,50,35,60,70,65,70,3,2.4
1,1,9993,,,,,,,,,,8635,,,,,,,,,,2,0.8
1,1,8635,,,,,,,,,,9997,,,,,,,,,,2,12
1,1,9987,,,,,,,,,,9985,,,,,,,,,,1,1.4
1,1,10000,,,,,,,,,,8342,,,,,,,,,,3,2.4
1,1,9984,,,,,,,,,,9999,,,,,,,,,,1,0.65
1,1,9994,,,,,,,,,,8203,,,,,,,,,,1,1.25
1,1,8571,,,,,,,,,,9986,,,,,,,,,,1,1
1,1,10001,,,,,,,,,,9993,,,,,,,,,,3,2.4
1,1,9985,,,,,,,,,,10001,,,,,,,,,,1,0.44
1,1,9986,40,,50,45,43,60,70,70,70,8635,50,,35,70,50,60,70,50,70,2,0.5
1,1,9984,45,,35,70,45,55,65,60,70,9994,60,,60,50,40,50,65,65,70,1,1.1
1,1,9991,,,,,,,,,,8342,,,,,,,,,,3,2.25
1,1,8203,65,,60,50,40,50,60,70,60,9987,45,,45,50,35,60,70,65,70,1,1.75
1,1,9999,,,,,,,,,,8571,,,,,,,,,,2,1.7
1,1,9993,35,,35,45,40,50,70,70,70,10000,65,,60,60,40,50,70,60,70,3,2.4
1,1,8342,,,,,,,,,,9985,,,,,,,,,,1,1
1,1,8635,,,,,,,,,,8203,,,,,,,,,,1,0.25
1,1,9987,,,,,,,,,,9994,,,,,,,,,,1,0.57
1,1,10000,,,,,,,,,,9999,,,,,,,,,,3,3.2
1,1,9991,,,,,,,,,,9997,,,,,,,,,,2,4.5
1,1,8571,,,,,,,,,,9984,,,,,,,,,,1,1.25
1,1,10001,,,,,,,,,,9986,,,,,,,,,,1,1.1
1,1,9997,50,,50,50,50,50,50,50,50,8342,35,,40,45,50,45,60,70,70,3,2.4
1,1,9986,40,,50,45,43,60,70,70,70,10000,65,,60,60,40,50,70,60,70,3,2.3
1,1,9984,45,,35,70,45,55,65,60,70,9987,45,,45,50,35,60,70,65,70,1,1.5
1,1,9994,60,,60,50,40,50,65,65,70,10001,45,,60,40,45,55,70,70,70,1,1
1,1,8203,65,,60,50,40,50,60,70,60,8571,50,,60,50,50,50,60,60,65,3,2.3
1,1,9999,65,,60,50,35,40,65,70,70,8635,50,,35,70,50,60,70,50,70,2,0.4
1,1,9993,35,,35,45,40,50,70,70,70,9991,70,,65,60,50,60,45,50,40,3,2.4
1,1,8342,35,,40,45,50,45,60,70,70,9999,65,,60,50,35,40,65,70,70,1,0.3
1,1,8635,50,,35,70,50,60,70,50,70,9987,45,,45,50,35,60,70,65,70,1,0.4
1,1,9997,50,,50,50,50,50,50,50,50,9993,35,,35,45,40,50,70,70,70,1,1.2
1,1,10000,65,,60,60,40,50,70,60,70,9985,53,,40,55,55,65,70,70,65,3,2.2
1,1,9991,70,,65,60,50,60,45,50,40,9986,40,,50,45,43,60,70,70,70,1,0.53
1,1,8571,50,,60,50,50,50,60,60,65,9994,60,,60,50,40,50,65,65,70,1,0.85
1,1,10001,45,,60,40,45,55,70,70,70,9984,45,,35,70,45,55,65,60,70,1,1.5
1,1,8635,,,,,,,,,,10001,,,,,,,,,,1,0.29
1,1,9987,,,,,,,,,,9991,,,,,,,,,,3,2.4
1,1,9986,,,,,,,,,,9993,,,,,,,,,,1,1.5
1,1,9984,,,,,,,,,,10000,,,,,,,,,,3,2.4
1,1,9994,,,,,,,,,,9997,,,,,,,,,,2,3.33
1,1,8203,,,,,,,,,,8342,,,,,,,,,,1,1.9
1,1,9999,,,,,,,,,,9985,,,,,,,,,,2,0.5
1,1,9985,53,,40,55,55,65,70,70,65,9991,70,,65,60,50,60,45,50,40,2,3
1,1,9987,45,,45,50,35,60,70,65,70,8571,50,,60,50,50,50,60,60,65,3,2.4
1,1,9984,45,,35,70,45,55,65,60,70,9997,50,,50,50,50,50,50,50,50,1,1.25
1,1,9994,60,,60,50,40,50,65,65,70,8635,50,,35,70,50,60,70,50,70,2,0.57
1,1,8203,65,,60,50,40,50,60,70,60,10000,65,,60,60,40,50,70,60,70,1,1.9
1,1,9999,65,,60,50,35,40,65,70,70,10001,45,,60,40,45,55,70,70,70,3,2.5
1,1,9993,35,,35,45,40,50,70,70,70,8342,35,,40,45,50,45,60,70,70,2,0.83
1,1,8342,,,,,,,,,,8571,,,,,,,,,,3,3.5
1,1,9985,,,,,,,,,,9986,,,,,,,,,,3,4.5
1,1,9997,,,,,,,,,,9999,,,,,,,,,,1,0.83
1,1,10000,,,,,,,,,,8635,,,,,,,,,,2,0.91
1,1,9991,,,,,,,,,,9994,,,,,,,,,,1,0.5
1,1,10001,,,,,,,,,,9987,,,,,,,,,,2,1.5
1,1,9993,,,,,,,,,,8203,,,,,,,,,,2,3
1,1,8635,,,,,,,,,,9985,,,,,,,,,,3,2.25
1,1,9987,,,,,,,,,,9993,,,,,,,,,,3,2.5
1,1,9984,,,,,,,,,,8342,,,,,,,,,,2,1.25
1,1,8571,,,,,,,,,,9991,,,,,,,,,,1,3.2
1,1,8203,,,,,,,,,,9997,,,,,,,,,,2,2.75
1,1,9999,,,,,,,,,,9986,,,,,,,,,,2,1.38
1,1,10001,,,,,,,,,,10000,,,,,,,,,,2,1.8
1,1,8342,,,,,,,,,,9987,,,,,,,,,,3,2.5
1,1,9985,,,,,,,,,,8203,,,,,,,,,,1,0.36
1,1,9997,,,,,,,,,,8635,,,,,,,,,,1,3.33
1,1,10000,,,,,,,,,,8571,,,,,,,,,,2,4
1,1,9986,,,,,,,,,,9984,,,,,,,,,,2,3
1,1,9991,,,,,,,,,,9999,,,,,,,,,,1,0.29
1,1,9993,,,,,,,,,,9994,,,,,,,,,,1,0.85
1,1,8635,,,,,,,,,,9991,,,,,,,,,,3,2.6
1,1,9987,,,,,,,,,,9986,,,,,,,,,,2,4
1,1,9984,,,,,,,,,,9993,,,,,,,,,,2,1.88
1,1,9994,,,,,,,,,,9985,,,,,,,,,,2,0.67
1,1,8571,,,,,,,,,,9997,,,,,,,,,,2,1.75
1,1,8203,,,,,,,,,,9999,,,,,,,,,,1,0.5
1,1,10001,,,,,,,,,,8342,,,,,,,,,,2,0.8
1,1,8342,,,,,,,,,,10000,,,,,,,,,,1,0.5
1,1,9985,,,,,,,,,,9984,,,,,,,,,,3,3.5
1,1,9997,,,,,,,,,,9987,,,,,,,,,,2,1.8
1,1,9986,,,,,,,,,,8203,,,,,,,,,,2,2.75
1,1,9991,,,,,,,,,,10001,,,,,,,,,,2,6.5
1,1,9999,,,,,,,,,,9994,,,,,,,,,,2,1.5
1,1,9993,,,,,,,,,,8571,,,,,,,,,,1,0.8
1,1,8635,,,,,,,,,,9993,,,,,,,,,,1,0.29
1,1,9987,,,,,,,,,,9999,,,,,,,,,,3,3.2
1,1,10000,,,,,,,,,,9991,,,,,,,,,,1,1.75
1,1,9984,,,,,,,,,,8203,,,,,,,,,,1,1.1
1,1,9994,,,,,,,,,,9986,,,,,,,,,,1,1.2
1,1,8571,,,,,,,,,,9985,,,,,,,,,,2,0.7
1,1,10001,,,,,,,,,,9997,,,,,,,,,,1,1.3
1,1,9997,50,,50,50,50,50,50,50,50,9989,,,,,,,,,,1,1.1
1,1,8571,50,,60,50,50,50,60,60,65,8342,35,,40,45,50,45,60,70,70,1,2.75
1,1,8203,65,,60,50,40,50,60,70,60,9994,60,,60,50,40,50,65,65,70,1,0.91
1,1,10001,45,,60,40,45,55,70,70,70,9991,70,,65,60,50,60,45,50,40,2,1.3
1,1,8635,50,,35,70,50,60,70,50,70,6351,,,,,,,,,,1,0.2
1,1,9985,53,,40,55,55,65,70,70,65,10000,65,,60,60,40,50,70,60,70,3,2.6
1,1,9984,45,,35,70,45,55,65,60,70,9986,40,,50,45,43,60,70,70,70,3,2.5
1,1,9987,45,,45,50,35,60,70,65,70,9993,35,,35,45,40,50,70,70,70,1,0.91
1,1,8342,35,,40,45,50,45,60,70,70,9991,70,,65,60,50,60,45,50,40,1,1
1,1,9985,53,,40,55,55,65,70,70,65,8635,50,,35,70,50,60,70,50,70,1,2.1
1,1,9997,50,,50,50,50,50,50,50,50,10001,45,,60,40,45,55,70,70,70,2,1.88
1,1,10000,65,,60,60,40,50,70,60,70,9986,40,,50,45,43,60,70,70,70,3,2.6
1,1,9994,60,,60,50,40,50,65,65,70,9993,35,,35,45,40,50,70,70,70,1,1.25
1,1,8571,50,,60,50,50,50,60,60,65,6351,,,,,,,,,,1,0.44
1,1,8203,65,,60,50,40,50,60,70,60,9987,45,,45,50,35,60,70,65,70,3,2.3
1,1,9989,,,,,,,,,,9984,45,,35,70,45,55,65,60,70,2,2.4
1,1,9991,70,,65,60,50,60,45,50,40,8571,50,,60,50,50,50,60,60,65,1,0.67
1,1,9987,45,,45,50,35,60,70,65,70,9985,53,,40,55,55,65,70,70,65,1,1.05
1,1,9993,35,,35,45,40,50,70,70,70,9989,,,,,,,,,,3,2.5
1,1,10000,65,,60,60,40,50,70,60,70,8342,35,,40,45,50,45,60,70,70,2,1.1
1,1,9986,40,,50,45,43,60,70,70,70,9994,60,,60,50,40,50,65,65,70,2,1.75
1,1,6351,,,,,,,,,,9997,50,,50,50,50,50,50,50,50,1,2.25
1,1,10001,45,,60,40,45,55,70,70,70,8203,65,,60,50,40,50,60,70,60,3,2.4
1,1,9984,45,,35,70,45,55,65,60,70,8635,50,,35,70,50,60,70,50,70,1,3.5
1,1,8635,50,,35,70,50,60,70,50,70,10001,45,,60,40,45,55,70,70,70,1,0.25
1,1,9985,53,,40,55,55,65,70,70,65,9991,70,,65,60,50,60,45,50,40,1,0.85
1,1,9997,50,,50,50,50,50,50,50,50,9986,40,,50,45,43,60,70,70,70,1,1.25
1,1,9994,60,,60,50,40,50,65,65,70,8342,35,,40,45,50,45,60,70,70,1,2.25
1,1,8571,50,,60,50,50,50,60,60,65,9987,45,,45,50,35,60,70,65,70,1,3.33
1,1,8203,65,,60,50,40,50,60,70,60,9993,35,,35,45,40,50,70,70,70,1,1
1,1,9989,,,,,,,,,,10000,65,,60,60,40,50,70,60,70,3,2.3
1,1,9984,45,,35,70,45,55,65,60,70,6351,,,,,,,,,,1,0.4
1,1,8342,35,,40,45,50,45,60,70,70,9985,53,,40,55,55,65,70,70,65,3,2.4
1,1,9991,70,,65,60,50,60,45,50,40,8203,65,,60,50,40,50,60,70,60,1,0.62
1,1,9987,45,,45,50,35,60,70,65,70,8635,50,,35,70,50,60,70,50,70,2,1.8
1,1,9993,35,,35,45,40,50,70,70,70,9997,50,,50,50,50,50,50,50,50,3,2.6
1,1,10000,65,,60,60,40,50,70,60,70,9994,60,,60,50,40,50,65,65,70,3,2.3
1,1,9986,40,,50,45,43,60,70,70,70,8571,50,,60,50,50,50,60,60,65,3,2.4
1,1,6351,,,,,,,,,,9989,,,,,,,,,,3,2.3
1,1,10001,45,,60,40,45,55,70,70,70,9984,45,,35,70,45,55,65,60,70,1,1.1
1,1,8635,50,,35,70,50,60,70,50,70,8342,35,,40,45,50,45,60,70,70,3,2.75
1,1,9985,53,,40,55,55,65,70,70,65,6351,,,,,,,,,,2,12
1,1,9997,50,,50,50,50,50,50,50,50,10000,65,,60,60,40,50,70,60,70,2,2
1,1,8571,50,,60,50,50,50,60,60,65,9993,35,,35,45,40,50,70,70,70,1,0.91
1,1,8203,65,,60,50,40,50,60,70,60,9986,40,,50,45,43,60,70,70,70,1,0.53
1,1,9989,,,,,,,,,,9994,60,,60,50,40,50,65,65,70,3,2.3
1,1,10001,45,,60,40,45,55,70,70,70,9987,45,,45,50,35,60,70,65,70,3,2.5
1,1,9984,45,,35,70,45,55,65,60,70,9991,70,,65,60,50,60,45,50,40,2,1.3
1,1,8342,35,,40,45,50,45,60,70,70,9989,,,,,,,,,,1,0.36
1,1,9991,70,,65,60,50,60,45,50,40,8635,50,,35,70,50,60,70,50,70,2,1.63
1,1,9987,45,,45,50,35,60,70,65,70,9984,45,,35,70,45,55,65,60,70,1,0.45
1,1,9993,35,,35,45,40,50,70,70,70,9985,53,,40,55,55,65,70,70,65,2,0.95
1,1,10000,65,,60,60,40,50,70,60,70,8571,50,,60,50,50,50,60,60,65,3,2.3
1,1,9986,40,,50,45,43,60,70,70,70,10001,45,,60,40,45,55,70,70,70,2,1.4
1,1,9994,60,,60,50,40,50,65,65,70,9997,50,,50,50,50,50,50,50,50,1,0.7
1,1,6351,,,,,,,,,,8203,65,,60,50,40,50,60,70,60,2,1.8
1,1,8342,35,,40,45,50,45,60,70,70,9984,45,,35,70,45,55,65,60,70,2,5
1,1,9991,70,,65,60,50,60,45,50,40,10001,45,,60,40,45,55,70,70,70,3,2.8
1,1,9993,35,,35,45,40,50,70,70,70,8635,50,,35,70,50,60,70,50,70,2,0.73
1,1,10000,65,,60,60,40,50,70,60,70,9985,53,,40,55,55,65,70,70,65,1,2.4
1,1,9986,40,,50,45,43,60,70,70,70,9987,45,,45,50,35,60,70,65,70,2,0.65
1,1,9994,60,,60,50,40,50,65,65,70,8203,65,,60,50,40,50,60,70,60,1,1.2
1,1,9989,,,,,,,,,,9997,50,,50,50,50,50,50,50,50,2,3.33
1,1,6351,,,,,,,,,,8571,50,,60,50,50,50,60,60,65,1,1.9
1,1,8635,50,,35,70,50,60,70,50,70,9986,40,,50,45,43,60,70,70,70,1,0.18
1,1,9985,53,,40,55,55,65,70,70,65,9989,,,,,,,,,,1,0.33
1,1,9987,45,,45,50,35,60,70,65,70,9991,70,,65,60,50,60,45,50,40,2,3
1,1,9997,50,,50,50,50,50,50,50,50,8342,35,,40,45,50,45,60,70,70,1,3
1,1,8571,50,,60,50,50,50,60,60,65,9994,60,,60,50,40,50,65,65,70,3,2.3
1,1,8203,65,,60,50,40,50,60,70,60,10000,65,,60,60,40,50,70,60,70,3,2.3
1,1,10001,45,,60,40,45,55,70,70,70,6351,,,,,,,,,,3,2.7
1,1,9984,45,,35,70,45,55,65,60,70,9993,35,,35,45,40,50,70,70,70,3,2.6
1,1,8342,35,,40,45,50,45,60,70,70,10001,45,,60,40,45,55,70,70,70,1,0.62
1,1,9993,35,,35,45,40,50,70,70,70,9987,45,,45,50,35,60,70,65,70,2,0.91
1,1,9997,50,,50,50,50,50,50,50,50,8571,50,,60,50,50,50,60,60,65,1,1.2
1,1,10000,65,,60,60,40,50,70,60,70,8635,50,,35,70,50,60,70,50,70,2,0.83
1,1,9986,47,,36,34,33,53,49,58,48,9984,50,,50,70,65,65,60,50,70,2,1.38
1,1,9994,60,,60,50,40,50,65,65,70,9985,53,,40,55,55,65,70,70,65,1,2
1,1,9989,,,,,,,,,,8203,65,,60,50,40,50,60,70,60,1,1.6
1,1,6351,,,,,,,,,,9991,70,,65,60,50,60,45,50,40,2,1
1,1,8635,50,,35,70,50,60,70,50,70,9994,60,,60,50,40,50,65,65,70,3,3.5
1,1,9985,53,,40,55,55,65,70,70,65,9997,50,,50,50,50,50,50,50,50,1,0.3
1,1,9991,70,,65,60,50,60,45,50,40,9986,40,,50,45,43,60,70,70,70,1,0.22
1,1,9987,45,,45,50,35,60,70,65,70,6351,,,,,,,,,,1,0.25
1,1,8571,50,,60,50,50,50,60,60,65,9989,,,,,,,,,,1,0.65
1,1,8203,65,,60,50,40,50,60,70,60,8342,35,,40,45,50,45,60,70,70,2,1.5
1,1,10001,45,,60,40,45,55,70,70,70,9993,35,,35,45,40,50,70,70,70,3,2.4
1,1,9984,45,,35,70,45,55,65,60,70,10000,65,,60,60,40,50,70,60,70,2,2.5
1,1,8342,35,,40,45,50,45,60,70,70,9997,50,,50,50,50,50,50,50,50,1,0.33
1,1,9991,70,,65,60,50,60,45,50,40,9987,45,,45,50,35,60,70,65,70,2,2.6
1,1,9993,35,,35,45,40,50,70,70,70,9984,45,,35,70,45,55,65,60,70,3,2.4
1,1,10000,65,,60,60,40,50,70,60,70,8203,65,,60,50,40,50,60,70,60,2,2.6
1,1,9986,40,,50,45,43,60,70,70,70,8635,50,,35,70,50,60,70,50,70,3,2.8
1,1,9994,60,,60,50,40,50,65,65,70,8571,50,,60,50,50,50,60,60,65,3,2.4
1,1,9989,,,,,,,,,,9985,53,,40,55,55,65,70,70,65,2,1.3
1,1,6351,,,,,,,,,,10001,45,,60,40,45,55,70,70,70,2,1.2
1,1,8342,35,,40,45,50,45,60,70,70,8635,50,,35,70,50,60,70,50,70,2,1.5
1,1,9993,35,,35,45,40,50,70,70,70,9991,70,,65,60,50,60,45,50,40,3,2.3
1,1,9997,53,,53,48,52,53,46,46,46,8203,67,,57,47,47,52,48,61,48,2,1.75
1,1,10000,65,,60,60,40,50,70,60,70,10001,45,,60,40,45,55,70,70,70,1,1.05
1,1,9994,60,,60,50,40,50,65,65,70,9984,45,,35,70,45,55,65,60,70,1,0.91
1,1,8571,50,,60,50,50,50,60,60,65,9985,53,,40,55,55,65,70,70,65,1,1.8
1,1,9989,,,,,,,,,,9987,45,,45,50,35,60,70,65,70,3,3
1,1,6351,,,,,,,,,,9986,40,,50,45,43,60,70,70,70,1,0.91
1,1,8635,50,,35,70,50,60,70,50,70,9989,,,,,,,,,,1,0.17
1,1,9991,70,,65,60,50,60,45,50,40,8342,35,,40,45,50,45,60,70,70,2,2.5
1,1,9987,45,,45,50,35,60,70,65,70,9997,50,,50,50,50,50,50,50,50,3,3.5
1,1,9986,40,,50,45,43,60,70,70,70,9993,35,,35,45,40,50,70,70,70,1,1.75
1,1,8203,65,,60,50,40,50,60,70,60,8571,50,,60,50,50,50,60,60,65,1,1
1,1,6351,,,,,,,,,,10000,65,,60,60,40,50,70,60,70,2,1.5
1,1,10001,45,,60,40,45,55,70,70,70,9994,60,,60,50,40,50,65,65,70,2,2.2
1,1,9984,45,,35,70,45,55,65,60,70,9985,53,,40,55,55,65,70,70,65,1,2.2
1,1,8342,35,,40,45,50,45,60,70,70,9986,40,,50,45,43,60,70,70,70,1,0.2
1,1,9985,68,,66,53,66,63,59,47,66,8203,67,,57,47,47,52,48,61,48,1,0.62
1,1,9993,35,,35,45,40,50,70,70,70,6351,,,,,,,,,,3,2.5
1,1,9997,53,,53,48,52,53,46,46,46,9984,50,,50,70,65,65,60,50,70,2,1.75
1,1,10000,65,,60,60,40,50,70,60,70,9991,70,,65,60,50,60,45,50,40,3,2.4
1,1,9994,60,,60,50,40,50,65,65,70,9987,45,,45,50,35,60,70,65,70,3,2.5
1,1,8571,50,,60,50,50,50,60,60,65,8635,50,,35,70,50,60,70,50,70,2,0.91
1,1,9989,,,,,,,,,,10001,45,,60,40,45,55,70,70,70,1,1.88
1,1,8635,50,,35,70,50,60,70,50,70,9985,53,,40,55,55,65,70,70,65,1,0.62
1,1,9991,70,,65,60,50,60,45,50,40,9994,60,,60,50,40,50,65,65,70,1,0.73
1,1,9987,45,,45,50,35,60,70,65,70,8571,50,,60,50,50,50,60,60,65,1,0.5
1,1,9993,35,,35,45,40,50,70,70,70,10000,65,,60,60,40,50,70,60,70,1,1.63
1,1,9986,40,,50,45,43,60,70,70,70,8203,65,,60,50,40,50,60,70,60,3,2.4
1,1,6351,,,,,,,,,,8342,35,,40,45,50,45,60,70,70,2,0.73
1,1,10001,45,,60,40,45,55,70,70,70,9997,50,,50,50,50,50,50,50,50,1,0.83
1,1,9984,45,,35,70,45,55,65,60,70,9989,,,,,,,,,,1,0.53
1,1,8342,35,,40,45,50,45,60,70,70,9993,35,,35,45,40,50,70,70,70,1,0.44
1,1,9985,53,,40,55,55,65,70,70,65,10001,45,,60,40,45,55,70,70,70,1,0.57
1,1,9997,50,,50,50,50,50,50,50,50,9991,70,,65,60,50,60,45,50,40,3,2.4
1,1,10000,65,,60,60,40,50,70,60,70,9987,45,,45,50,35,60,70,65,70,2,1
1,1,9994,60,,60,50,40,50,65,65,70,6351,,,,,,,,,,2,5
1,1,8571,50,,60,50,50,50,60,60,65,9984,45,,35,70,45,55,65,60,70,1,0.95
1,1,8203,65,,60,50,40,50,60,70,60,8635,50,,35,70,50,60,70,50,70,3,2.75
1,1,9989,,,,,,,,,,9986,40,,50,45,43,60,70,70,70,1,0.91
1,1,8635,50,,35,70,50,60,70,50,70,9997,50,,50,50,50,50,50,50,50,1,0.2
1,1,9991,70,,65,60,50,60,45,50,40,9989,,,,,,,,,,1,0.29
1,1,9987,45,,45,50,35,60,70,65,70,8342,35,,40,45,50,45,60,70,70,1,1.25
1,1,9993,35,,35,45,40,50,70,70,70,9994,60,,60,50,40,50,65,65,70,3,2.25
1,1,9986,40,,50,45,43,60,70,70,70,10000,65,,60,60,40,50,70,60,70,1,1.9
1,1,6351,,,,,,,,,,9985,53,,40,55,55,65,70,70,65,2,0.7
1,1,10001,45,,60,40,45,55,70,70,70,8571,50,,60,50,50,50,60,60,65,1,1.1
1,1,9984,45,,35,70,45,55,65,60,70,8203,65,,60,50,40,50,60,70,60,2,3
1,1,8342,35,,40,45,50,45,60,70,70,10000,65,,60,60,40,50,70,60,70,1,0.53
1,1,8635,50,,35,70,50,60,70,50,70,9984,45,,35,70,45,55,65,60,70,1,0.25
1,1,9985,53,,40,55,55,65,70,70,65,9987,45,,45,50,35,60,70,65,70,2,2.25
1,1,9997,50,,50,50,50,50,50,50,50,6351,,,,,,,,,,3,2.4
1,1,9994,60,,60,50,40,50,65,65,70,9986,40,,50,45,43,60,70,70,70,3,3.2
1,1,8571,50,,60,50,50,50,60,60,65,9991,70,,65,60,50,60,45,50,40,2,1.2
1,1,8203,65,,60,50,40,50,60,70,60,10001,45,,60,40,45,55,70,70,70,1,1.1
1,1,9989,,,,,,,,,,9993,35,,35,45,40,50,70,70,70,3,2.25
1,1,8342,35,,40,45,50,45,60,70,70,9994,60,,60,50,40,50,65,65,70,1,0.57
1,1,9991,70,,65,60,50,60,45,50,40,9985,53,,40,55,55,65,70,70,65,1,0.9
1,1,9987,45,,45,50,35,60,70,65,70,8203,65,,60,50,40,50,60,70,60,1,0.5
1,1,9993,35,,35,45,40,50,70,70,70,8571,50,,60,50,50,50,60,60,65,1,1.3
1,1,10000,65,,60,60,40,50,70,60,70,9989,,,,,,,,,,3,2.6
1,1,9986,40,,50,45,43,60,70,70,70,9997,50,,50,50,50,50,50,50,50,1,1.1
1,1,6351,,,,,,,,,,9984,45,,35,70,45,55,65,60,70,3,2.2
1,1,10001,45,,60,40,45,55,70,70,70,8635,50,,35,70,50,60,70,50,70,1,3.75
1,1,8635,50,,52,70,50,60,70,50,70,9987,66,,52,65,66,51,48,47,54,3,2.6
1,1,9985,68,,66,53,66,63,59,47,66,8342,67,,47,68,49,53,57,44,47,3,2.25
1,1,9997,53,,53,48,52,53,46,46,46,9993,47,,37,54,64,67,33,34,48,1,1.3
1,1,9994,66,,53,48,46,52,48,58,55,10000,52,,52,52,48,53,46,48,53,1,0.73
1,1,8571,38,,65,38,69,52,34,57,47,9986,47,,36,34,33,53,49,58,48,1,1.1
1,1,8203,67,,57,47,47,52,48,61,48,9991,55,,55,54,74,56,61,39,38,3,2.25
1,1,9989,48,,65,55,45,50,46,48,45,6351,50,,55,50,55,55,50,50,55,3,2.4
1,1,9984,50,,50,70,65,65,60,50,70,10001,34,,52,66,48,53,48,59,67,2,2.75
1,1,8342,67,,47,68,49,53,57,44,47,8571,38,,65,38,69,52,34,57,47,1,0.33
1,1,9991,55,,55,54,74,56,61,39,38,9984,50,,50,70,65,65,60,50,70,1,0.5
1,1,9987,66,,52,65,66,51,48,47,54,10001,34,,52,66,48,53,48,59,67,2,7.5
1,1,9993,47,,37,54,64,67,33,34,48,8203,67,,57,47,47,52,48,61,48,3,2.2
1,1,10000,52,,52,52,48,53,46,48,53,9997,53,,53,48,52,53,46,46,46,2,3
1,1,9986,47,,36,34,33,53,49,58,48,9985,68,,66,53,66,63,59,47,66,2,0.7
1,1,9994,66,,53,48,46,52,48,58,55,9989,48,,65,55,45,50,46,48,45,3,2.75
1,1,6351,50,,55,50,55,55,50,50,55,8635,50,,52,70,50,60,70,50,70,3,3
1,1,8635,50,,35,70,50,60,70,50,70,9993,35,,35,45,40,50,70,70,70,1,0.33
1,1,9985,53,,40,55,55,65,70,70,65,9994,60,,60,50,40,50,65,65,70,3,2.8
1,1,9991,70,,65,60,50,60,45,50,40,6351,,,,,,,,,,1,0.33
1,1,9987,45,,45,50,35,60,70,65,70,9986,40,,50,45,43,60,70,70,70,1,0.44
1,1,8571,50,,60,50,50,50,60,60,65,9997,50,,50,50,50,50,50,50,50,1,0.91
1,1,8203,65,,60,50,40,50,60,70,60,9989,,,,,,,,,,1,0.91
1,1,10001,45,,60,40,45,55,70,70,70,10000,65,,60,60,40,50,70,60,70,3,2.25
1,1,9984,45,,35,70,45,55,65,60,70,8342,35,,40,45,50,45,60,70,70,1,4
1,1,8635,50,,52,70,50,60,70,50,70,9991,55,,55,54,74,56,61,39,38,1,0.75
1,1,9985,68,,66,53,66,63,59,47,66,9993,47,,37,54,64,67,33,34,48,1,0.3
1,1,9997,53,,53,48,52,53,46,46,46,9994,66,,53,48,46,52,48,58,55,2,1.05
1,1,8571,38,,65,38,69,52,34,57,47,10000,52,,52,52,48,53,46,48,53,3,2.3
1,1,8203,67,,57,47,47,52,48,61,48,6351,50,,55,50,55,55,50,50,55,1,0.57
1,1,9989,48,,65,55,45,50,46,48,45,8342,67,,47,68,49,53,57,44,47,3,2.5
1,1,10001,34,,52,66,48,53,48,59,67,9986,47,,36,34,33,53,49,58,48,3,3
1,1,9984,50,,50,70,65,65,60,50,70,9987,66,,52,65,66,51,48,47,54,2,1.05
1,1,8342,35,,40,45,50,45,60,70,70,8203,65,,60,50,40,50,60,70,60,2,4.75
1,1,9993,35,,35,45,40,50,70,70,70,10001,45,,60,40,45,55,70,70,70,3,2.25
1,1,9997,50,,50,50,50,50,50,50,50,9985,53,,40,55,55,65,70,70,65,1,2.3
